RecordNumber,YR,SchoolCode,DistrictCode,Site,Avgincome,AvgPropValADM,Unemployment,PovertyRate,SingleParentFam,FRL,College,HighSchool,BelowHS
12568,2015,10I032505,10I032,"LONE GROVE MIDDLE SCHOOL",54726.01,24170.42,0.06,0.16,0.19,0.414,0.12,0.74,0.14
14330,2016,10I032505,10I032,"LONE GROVE MIDDLE SCHOOL",52077.32,25908.24,0.07,0.14,0.27,0.443,0.13,0.73,0.13
10800,2014,10I032110,10I032,"LONE GROVE PRIMARY ELEMENTARY",53184.00,23940.00,0.06,0.16,0.19,0.570,0.12,0.75,0.12
12567,2015,10I032110,10I032,"LONE GROVE PRIMARY ELEMENTARY",54726.01,24170.42,0.06,0.16,0.19,0.546,0.12,0.74,0.14
14329,2016,10I032110,10I032,"LONE GROVE PRIMARY ELEMENTARY",52077.32,25908.24,0.07,0.14,0.27,0.543,0.13,0.73,0.13
11000,2014,19C008105,19C008,"LONE STAR ELEMENTARY",54873.00,7454.00,0.08,0.21,0.28,0.530,0.14,0.75,0.12
12768,2015,19C008105,19C008,"LONE STAR ELEMENTARY",53883.39,7846.79,0.05,0.20,0.33,0.497,0.10,0.77,0.13
14527,2016,19C008105,19C008,"LONE STAR ELEMENTARY",53354.60,7983.86,0.04,0.22,0.36,0.553,0.07,0.78,0.15
11294,2014,38I002105,38I002,"LONE WOLF ELEMENTARY",58592.00,170122.00,0.05,0.15,0.60,0.790,0.21,0.70,0.09
13062,2015,38I002105,38I002,"LONE WOLF ELEMENTARY",52870.71,200165.18,0.04,0.14,0.45,0.919,0.21,0.69,0.11
14822,2016,38I002105,38I002,"LONE WOLF ELEMENTARY",52646.03,137653.30,0.01,0.14,0.43,0.757,0.22,0.67,0.11
11295,2014,38I002705,38I002,"LONE WOLF HIGH SCHOOL",58592.00,170122.00,0.05,0.15,0.60,0.690,0.21,0.70,0.09
13063,2015,38I002705,38I002,"LONE WOLF HIGH SCHOOL",52870.71,200165.18,0.04,0.14,0.45,0.600,0.21,0.69,0.11
14823,2016,38I002705,38I002,"LONE WOLF HIGH SCHOOL",52646.03,137653.30,0.01,0.14,0.43,0.828,0.22,0.67,0.11
12366,2014,76I001110,76I001,"LONGFELLOW ELEMENTARY",62215.00,117920.00,0.04,0.17,0.25,0.440,0.29,0.60,0.11
14128,2015,76I001110,76I001,"LONGFELLOW ELEMENTARY",64496.90,148432.62,0.04,0.17,0.27,0.463,0.29,0.61,0.11
15889,2016,76I001110,76I001,"LONGFELLOW ELEMENTARY",69748.50,157499.50,0.03,0.17,0.25,0.520,0.30,0.58,0.11
10904,2014,14I029502,14I029,"LONGFELLOW MIDDLE SCHOOL",69395.00,55637.00,0.06,0.18,0.32,0.570,0.44,0.49,0.07
11111,2014,24I057510,24I057,"LONGFELLOW MIDDLE SCHOOL",56810.00,33323.00,0.06,0.16,0.35,0.980,0.22,0.63,0.15
12673,2015,14I029502,14I029,"LONGFELLOW MIDDLE SCHOOL",70620.91,56850.76,0.06,0.18,0.32,0.544,0.44,0.50,0.07
12880,2015,24I057510,24I057,"LONGFELLOW MIDDLE SCHOOL",58949.32,34706.02,0.06,0.14,0.34,0.945,0.21,0.64,0.15
14639,2016,24I057510,24I057,"LONGFELLOW MIDDLE SCHOOL",59926.04,36582.45,0.06,0.14,0.33,0.930,0.22,0.64,0.15
14437,2016,14I029502,14I029,"LONGFELLOW MIDDLE SCHOOL",71495.25,60163.65,0.05,0.18,0.32,0.519,0.42,0.51,0.07
10712,2014,08I012105,08I012,"LOOKEBA-SICKLES ELEMENTARY",53471.00,27427.00,0.04,0.20,0.31,0.760,0.17,0.69,0.14
12478,2015,08I012105,08I012,"LOOKEBA-SICKLES ELEMENTARY",60115.58,26544.29,0.04,0.12,0.27,0.618,0.18,0.67,0.14
14241,2016,08I012105,08I012,"LOOKEBA-SICKLES ELEMENTARY",57174.03,26738.23,0.05,0.12,0.25,0.838,0.17,0.68,0.15
10713,2014,08I012705,08I012,"LOOKEBA-SICKLES HIGH SCHOOL",53471.00,27427.00,0.04,0.20,0.31,0.600,0.17,0.69,0.14
12479,2015,08I012705,08I012,"LOOKEBA-SICKLES HIGH SCHOOL",60115.58,26544.29,0.04,0.12,0.27,0.575,0.18,0.67,0.14
14242,2016,08I012705,08I012,"LOOKEBA-SICKLES HIGH SCHOOL",57174.03,26738.23,0.05,0.12,0.25,0.721,0.17,0.68,0.15
10814,2014,11C010105,11C010,"LOWREY ELEMENTARY",55699.00,30916.00,0.03,0.14,0.22,0.830,0.30,0.59,0.12
12581,2015,11C010105,11C010,"LOWREY ELEMENTARY",53252.17,33519.64,0.03,0.20,0.14,0.836,0.19,0.65,0.16
14343,2016,11C010105,11C010,"LOWREY ELEMENTARY",59702.36,33256.15,0.03,0.21,0.19,0.877,0.19,0.66,0.16
11452,2014,48C009105,48C009,"LUKFATA ELEMENTARY",48476.00,15786.00,0.09,0.19,0.37,0.600,0.12,0.62,0.26
13221,2015,48C009105,48C009,"LUKFATA ELEMENTARY",46345.84,16530.04,0.07,0.20,0.36,0.576,0.12,0.65,0.22
14980,2016,48C009105,48C009,"LUKFATA ELEMENTARY",43752.02,16951.56,0.10,0.22,0.33,0.598,0.12,0.66,0.22
11597,2014,55I003105,55I003,"LUTHER ELEMENTARY",67315.00,87759.00,0.03,0.13,0.13,0.640,0.20,0.68,0.12
13366,2015,55I003105,55I003,"LUTHER ELEMENTARY",69820.62,89123.29,0.02,0.11,0.18,0.651,0.20,0.69,0.11
15124,2016,55I003105,55I003,"LUTHER ELEMENTARY",91191.86,105905.22,0.02,0.10,0.22,0.660,0.23,0.68,0.09
11599,2014,55I003705,55I003,"LUTHER HIGH SCHOOL",67315.00,87759.00,0.03,0.13,0.13,0.620,0.20,0.68,0.12
13368,2015,55I003705,55I003,"LUTHER HIGH SCHOOL",69820.62,89123.29,0.02,0.11,0.18,0.583,0.20,0.69,0.11
15126,2016,55I003705,55I003,"LUTHER HIGH SCHOOL",91191.86,105905.22,0.02,0.10,0.22,0.591,0.23,0.68,0.09
11598,2014,55I003505,55I003,"LUTHER MIDDLE SCHOOL",67315.00,87759.00,0.03,0.13,0.13,0.660,0.20,0.68,0.12
13367,2015,55I003505,55I003,"LUTHER MIDDLE SCHOOL",69820.62,89123.29,0.02,0.11,0.18,0.604,0.20,0.69,0.11
15125,2016,55I003505,55I003,"LUTHER MIDDLE SCHOOL",91191.86,105905.22,0.02,0.10,0.22,0.536,0.23,0.68,0.09
12240,2014,72I003140,72I003,"LYNN WOOD ELEMENTARY",77858.00,42674.00,0.06,0.08,0.25,0.610,0.29,0.65,0.07
14003,2015,72I003140,72I003,"LYNN WOOD ELEMENTARY",78668.01,44028.20,0.06,0.08,0.27,0.568,0.29,0.64,0.07
15763,2016,72I003140,72I003,"LYNN WOOD ELEMENTARY",78767.80,44984.51,0.06,0.08,0.30,0.616,0.29,0.64,0.06
11717,2014,55I089283,55I089,"M.L. KING JR. ELEMENTARY",51403.00,48041.00,0.09,0.27,0.47,1.000,0.21,0.56,0.23
13484,2015,55I089283,55I089,"M.L. KING JR. ELEMENTARY",53011.22,49735.22,0.08,0.27,0.47,1.000,0.22,0.55,0.22
15242,2016,55I089283,55I089,"M.L. KING JR. ELEMENTARY",53956.08,50805.13,0.08,0.28,0.47,1.000,0.22,0.55,0.23
12175,2014,72I001305,72I001,"MacARTHUR ELEMENTARY",56448.00,56175.00,0.09,0.23,0.48,1.030,0.25,0.59,0.15
13937,2015,72I001305,72I001,"MacARTHUR ELEMENTARY",57115.75,57723.51,0.09,0.23,0.49,1.090,0.26,0.59,0.15
15694,2016,72I001305,72I001,"MacARTHUR ELEMENTARY",58190.81,60320.18,0.08,0.23,0.50,1.053,0.26,0.59,0.15
10971,2014,16I008715,16I008,"MacARTHUR HIGH SCHOOL",54385.00,28862.00,0.10,0.19,0.48,0.380,0.19,0.69,0.12
12739,2015,16I008715,16I008,"MacARTHUR HIGH SCHOOL",55193.79,29845.71,0.10,0.20,0.47,0.413,0.20,0.69,0.11
14498,2016,16I008715,16I008,"MacARTHUR HIGH SCHOOL",55235.61,30828.06,0.09,0.20,0.43,0.428,0.20,0.69,0.11
10965,2014,16I008530,16I008,"MacARTHUR MIDDLE SCHOOL",54385.00,28862.00,0.10,0.19,0.48,0.480,0.19,0.69,0.12
12733,2015,16I008530,16I008,"MacARTHUR MIDDLE SCHOOL",55193.79,29845.71,0.10,0.20,0.47,0.489,0.20,0.69,0.11
14492,2016,16I008530,16I008,"MacARTHUR MIDDLE SCHOOL",55235.61,30828.06,0.09,0.20,0.43,0.553,0.20,0.69,0.11
11956,2014,63I004110,63I004,"MACOMB ELEMENTARY",52751.00,27362.00,0.10,0.15,0.19,0.790,0.15,0.64,0.21
13718,2015,63I004110,63I004,"MACOMB ELEMENTARY",47338.25,30623.76,0.10,0.24,0.17,0.792,0.15,0.66,0.20
15475,2016,63I004110,63I004,"MACOMB ELEMENTARY",56123.44,29965.54,0.09,0.24,0.11,0.959,0.15,0.65,0.20
11957,2014,63I004705,63I004,"MACOMB HIGH SCHOOL",52751.00,27362.00,0.10,0.15,0.19,0.720,0.15,0.64,0.21
13719,2015,63I004705,63I004,"MACOMB HIGH SCHOOL",47338.25,30623.76,0.10,0.24,0.17,0.732,0.15,0.66,0.20
15476,2016,63I004705,63I004,"MACOMB HIGH SCHOOL",56123.44,29965.54,0.09,0.24,0.11,0.680,0.15,0.65,0.20
11400,2014,45I002105,45I002,"MADILL ELEMENTARY",49913.00,33578.00,0.08,0.15,0.25,0.790,0.16,0.61,0.23
13169,2015,45I002105,45I002,"MADILL ELEMENTARY",52774.26,35361.07,0.07,0.14,0.26,0.700,0.15,0.63,0.22
14929,2016,45I002105,45I002,"MADILL ELEMENTARY",52391.55,35843.18,0.06,0.14,0.30,0.784,0.14,0.63,0.23
11402,2014,45I002705,45I002,"MADILL HIGH SCHOOL",49913.00,33578.00,0.08,0.15,0.25,0.670,0.16,0.61,0.23
13171,2015,45I002705,45I002,"MADILL HIGH SCHOOL",52774.26,35361.07,0.07,0.14,0.26,0.630,0.15,0.63,0.22
14931,2016,45I002705,45I002,"MADILL HIGH SCHOOL",52391.55,35843.18,0.06,0.14,0.30,0.619,0.14,0.63,0.23
11401,2014,45I002505,45I002,"MADILL MIDDLE SCHOOL",49913.00,33578.00,0.08,0.15,0.25,0.790,0.16,0.61,0.23
13170,2015,45I002505,45I002,"MADILL MIDDLE SCHOOL",52774.26,35361.07,0.07,0.14,0.26,0.767,0.15,0.63,0.22
14930,2016,45I002505,45I002,"MADILL MIDDLE SCHOOL",52391.55,35843.18,0.06,0.14,0.30,0.720,0.14,0.63,0.23
10892,2014,14I029130,14I029,"MADISON ELEMENTARY",69395.00,55637.00,0.06,0.18,0.32,0.680,0.44,0.49,0.07
12661,2015,14I029130,14I029,"MADISON ELEMENTARY",70620.91,56850.76,0.06,0.18,0.32,0.682,0.44,0.50,0.07
14425,2016,14I029130,14I029,"MADISON ELEMENTARY",71495.25,60163.65,0.05,0.18,0.32,0.684,0.42,0.51,0.07
12353,2014,74I030510,74I030,"MADISON MIDDLE SCHOOL",66112.00,44351.00,0.06,0.15,0.35,0.430,0.29,0.61,0.10
14115,2015,74I030510,74I030,"MADISON MIDDLE SCHOOL",67816.34,45108.64,0.06,0.15,0.31,0.421,0.30,0.60,0.10
15877,2016,74I030510,74I030,"MADISON MIDDLE SCHOOL",69233.34,47300.97,0.05,0.15,0.32,0.443,0.31,0.59,0.09
11180,2014,28I001705,28I001,"MANGUM HIGH SCHOOL",46930.00,23236.00,0.03,0.10,0.23,0.610,0.18,0.61,0.21
12949,2015,28I001705,28I001,"MANGUM HIGH SCHOOL",51610.96,23947.94,0.05,0.16,0.30,0.718,0.15,0.65,0.20
14708,2016,28I001705,28I001,"MANGUM HIGH SCHOOL",51240.81,22423.05,0.05,0.15,0.27,0.732,0.15,0.69,0.16
11179,2014,28I001510,28I001,"MANGUM MIDDLE SCHOOL",46930.00,23236.00,0.03,0.10,0.23,0.650,0.18,0.61,0.21
12948,2015,28I001510,28I001,"MANGUM MIDDLE SCHOOL",51610.96,23947.94,0.05,0.16,0.30,0.670,0.15,0.65,0.20
14707,2016,28I001510,28I001,"MANGUM MIDDLE SCHOOL",51240.81,22423.05,0.05,0.15,0.27,0.700,0.15,0.69,0.16
11010,2014,19I003115,19I003,"MANNFORD EC CTR",59539.00,24095.00,0.06,0.12,0.29,0.670,0.13,0.73,0.14
12778,2015,19I003115,19I003,"MANNFORD EC CTR",60463.32,25339.09,0.05,0.13,0.39,0.601,0.12,0.74,0.13
14537,2016,19I003115,19I003,"MANNFORD EC CTR",58558.02,28034.24,0.05,0.13,0.40,0.653,0.14,0.70,0.15
11012,2014,19I003705,19I003,"MANNFORD HIGH SCHOOL",59539.00,24095.00,0.06,0.12,0.29,0.550,0.13,0.73,0.14
12780,2015,19I003705,19I003,"MANNFORD HIGH SCHOOL",60463.32,25339.09,0.05,0.13,0.39,0.526,0.12,0.74,0.13
14539,2016,19I003705,19I003,"MANNFORD HIGH SCHOOL",58558.02,28034.24,0.05,0.13,0.40,0.561,0.14,0.70,0.15
11008,2014,19I003105,19I003,"MANNFORD LOWER ELEMENTARY",59539.00,24095.00,0.06,0.12,0.29,0.780,0.13,0.73,0.14
12776,2015,19I003105,19I003,"MANNFORD LOWER ELEMENTARY",60463.32,25339.09,0.05,0.13,0.39,0.736,0.12,0.74,0.13
14535,2016,19I003105,19I003,"MANNFORD LOWER ELEMENTARY",58558.02,28034.24,0.05,0.13,0.40,0.733,0.14,0.70,0.15
11011,2014,19I003500,19I003,"MANNFORD MIDDLE SCHOOL",59539.00,24095.00,0.06,0.12,0.29,0.680,0.13,0.73,0.14
12779,2015,19I003500,19I003,"MANNFORD MIDDLE SCHOOL",60463.32,25339.09,0.05,0.13,0.39,0.618,0.12,0.74,0.13
14538,2016,19I003500,19I003,"MANNFORD MIDDLE SCHOOL",58558.02,28034.24,0.05,0.13,0.40,0.669,0.14,0.70,0.15
11009,2014,19I003110,19I003,"MANNFORD UPPER ELEMENTARY",59539.00,24095.00,0.06,0.12,0.29,0.700,0.13,0.73,0.14
12777,2015,19I003110,19I003,"MANNFORD UPPER ELEMENTARY",60463.32,25339.09,0.05,0.13,0.39,0.722,0.12,0.74,0.13
14536,2016,19I003110,19I003,"MANNFORD UPPER ELEMENTARY",58558.02,28034.24,0.05,0.13,0.40,0.801,0.14,0.70,0.15
11239,2014,35C007105,35C007,"MANNSVILLE ELEMENTARY",46912.00,74200.00,0.03,0.13,0.33,0.860,0.13,0.66,0.21
13008,2015,35C007105,35C007,"MANNSVILLE ELEMENTARY",49570.79,73860.47,0.06,0.15,0.33,0.853,0.14,0.64,0.23
14767,2016,35C007105,35C007,"MANNSVILLE ELEMENTARY",51709.84,72305.75,0.06,0.19,0.31,0.898,0.11,0.71,0.19
10743,2014,09C162105,09C162,"MAPLE ELEMENTARY",74478.00,362541.00,0.07,0.11,0.19,0.290,0.20,0.63,0.17
12509,2015,09C162105,09C162,"MAPLE ELEMENTARY",75850.21,328502.45,0.11,0.11,0.22,0.287,0.16,0.65,0.20
14272,2016,09C162105,09C162,"MAPLE ELEMENTARY",86804.94,351620.41,0.14,0.10,0.16,0.317,0.18,0.67,0.15
12058,2014,68C035105,68C035,"MARBLE CITY ELEMENTARY",35903.00,27927.00,0.13,0.35,0.17,0.820,0.10,0.61,0.29
13820,2015,68C035105,68C035,"MARBLE CITY ELEMENTARY",36889.07,27925.84,0.12,0.37,0.24,0.822,0.11,0.63,0.26
15577,2016,68C035105,68C035,"MARBLE CITY ELEMENTARY",42682.42,26258.10,0.13,0.36,0.24,0.830,0.10,0.64,0.25
11388,2014,43I016105,43I016,"MARIETTA ELEMENTARY",49097.00,25518.00,0.06,0.20,0.41,0.790,0.15,0.65,0.20
13157,2015,43I016105,43I016,"MARIETTA ELEMENTARY",51749.93,27913.87,0.05,0.17,0.31,0.751,0.15,0.64,0.21
14917,2016,43I016105,43I016,"MARIETTA ELEMENTARY",53311.59,27980.69,0.05,0.16,0.32,0.815,0.13,0.70,0.17
11390,2014,43I016705,43I016,"MARIETTA HIGH SCHOOL",49097.00,25518.00,0.06,0.20,0.41,0.650,0.15,0.65,0.20
13159,2015,43I016705,43I016,"MARIETTA HIGH SCHOOL",51749.93,27913.87,0.05,0.17,0.31,0.627,0.15,0.64,0.21
14919,2016,43I016705,43I016,"MARIETTA HIGH SCHOOL",53311.59,27980.69,0.05,0.16,0.32,0.702,0.13,0.70,0.17
11389,2014,43I016500,43I016,"MARIETTA MIDDLE SCHOOL",49097.00,25518.00,0.06,0.20,0.41,0.700,0.15,0.65,0.20
13158,2015,43I016500,43I016,"MARIETTA MIDDLE SCHOOL",51749.93,27913.87,0.05,0.17,0.31,0.696,0.15,0.64,0.21
14918,2016,43I016500,43I016,"MARIETTA MIDDLE SCHOOL",53311.59,27980.69,0.05,0.16,0.32,0.741,0.13,0.70,0.17
12087,2014,69I001135,69I001,"MARK TWAIN ELEMENTARY",54094.00,44570.00,0.08,0.16,0.30,0.800,0.20,0.65,0.15
12192,2014,72I001425,72I001,"MARK TWAIN ELEMENTARY",56448.00,56175.00,0.09,0.23,0.48,0.980,0.25,0.59,0.15
11720,2014,55I089320,55I089,"MARK TWAIN ELEMENTARY",51403.00,48041.00,0.09,0.27,0.47,0.960,0.21,0.56,0.23
13487,2015,55I089320,55I089,"MARK TWAIN ELEMENTARY",53011.22,49735.22,0.08,0.27,0.47,0.840,0.22,0.55,0.22
13849,2015,69I001135,69I001,"MARK TWAIN ELEMENTARY",54498.02,43919.29,0.08,0.17,0.36,0.818,0.19,0.66,0.15
13954,2015,72I001425,72I001,"MARK TWAIN ELEMENTARY",57115.75,57723.51,0.09,0.23,0.49,1.014,0.26,0.59,0.15
15245,2016,55I089320,55I089,"MARK TWAIN ELEMENTARY",53956.08,50805.13,0.08,0.28,0.47,1.000,0.22,0.55,0.23
15606,2016,69I001135,69I001,"MARK TWAIN ELEMENTARY",55669.13,45480.87,0.07,0.18,0.35,0.874,0.19,0.66,0.15
15711,2016,72I001425,72I001,"MARK TWAIN ELEMENTARY",58190.81,60320.18,0.08,0.23,0.50,0.987,0.26,0.59,0.15
12095,2014,69I003105,69I003,"MARLOW ELEMENTARY",60479.00,30982.00,0.09,0.16,0.26,0.570,0.17,0.70,0.13
13857,2015,69I003105,69I003,"MARLOW ELEMENTARY",63190.54,29320.11,0.06,0.14,0.27,0.553,0.17,0.70,0.12
15614,2016,69I003105,69I003,"MARLOW ELEMENTARY",64094.45,30628.77,0.03,0.14,0.27,0.531,0.18,0.69,0.13
12097,2014,69I003705,69I003,"MARLOW HIGH SCHOOL",60479.00,30982.00,0.09,0.16,0.26,0.390,0.17,0.70,0.13
13859,2015,69I003705,69I003,"MARLOW HIGH SCHOOL",63190.54,29320.11,0.06,0.14,0.27,0.398,0.17,0.70,0.12
15616,2016,69I003705,69I003,"MARLOW HIGH SCHOOL",64094.45,30628.77,0.03,0.14,0.27,0.402,0.18,0.69,0.13
12096,2014,69I003505,69I003,"MARLOW MIDDLE SCHOOL",60479.00,30982.00,0.09,0.16,0.26,0.460,0.17,0.70,0.13
13858,2015,69I003505,69I003,"MARLOW MIDDLE SCHOOL",63190.54,29320.11,0.06,0.14,0.27,0.487,0.17,0.70,0.12
15615,2016,69I003505,69I003,"MARLOW MIDDLE SCHOOL",64094.45,30628.77,0.03,0.14,0.27,0.451,0.18,0.69,0.13
12277,2014,72I007110,72I007,"MARRS ELEMENTARY",62488.00,31248.00,0.06,0.15,0.36,0.620,0.17,0.71,0.12
14039,2015,72I007110,72I007,"MARRS ELEMENTARY",63069.81,32414.49,0.06,0.16,0.36,0.594,0.16,0.70,0.14
15800,2016,72I007110,72I007,"MARRS ELEMENTARY",63900.52,33632.16,0.06,0.16,0.36,0.578,0.16,0.70,0.13
12176,2014,72I001310,72I001,"MARSHALL ELEMENTARY",56448.00,56175.00,0.09,0.23,0.48,1.010,0.25,0.59,0.15
11485,2014,49I019110,49I019,"MARSHALL ELEMENTARY",46109.00,33573.00,0.11,0.20,0.29,0.940,0.12,0.67,0.20
13254,2015,49I019110,49I019,"MARSHALL ELEMENTARY",46687.38,35115.03,0.12,0.20,0.31,0.913,0.13,0.68,0.19
13938,2015,72I001310,72I001,"MARSHALL ELEMENTARY",57115.75,57723.51,0.09,0.23,0.49,1.046,0.26,0.59,0.15
15695,2016,72I001310,72I001,"MARSHALL ELEMENTARY",58190.81,60320.18,0.08,0.23,0.50,1.025,0.26,0.59,0.15
15013,2016,49I019110,49I019,"MARSHALL ELEMENTARY",49833.75,36865.84,0.13,0.21,0.31,0.803,0.13,0.68,0.18
12294,2014,72I009150,72I009,"MARSHALL T. MOORE ELEMENTARY",68895.00,48109.00,0.06,0.12,0.35,0.370,0.33,0.57,0.10
14056,2015,72I009150,72I009,"MARSHALL T. MOORE ELEMENTARY",69989.81,48711.63,0.05,0.13,0.37,0.437,0.33,0.57,0.10
15818,2016,72I009150,72I009,"MARSHALL T. MOORE ELEMENTARY",71735.71,50043.66,0.05,0.12,0.36,0.449,0.33,0.56,0.10
11501,2014,51I002110,51I002,"MARY WHITE ELEMENTARY",49524.00,26882.00,0.13,0.19,0.27,0.690,0.13,0.66,0.21
13270,2015,51I002110,51I002,"MARY WHITE ELEMENTARY",51596.70,27988.40,0.12,0.22,0.26,0.623,0.12,0.68,0.20
15029,2016,51I002110,51I002,"MARY WHITE ELEMENTARY",63104.07,30018.40,0.09,0.22,0.23,0.682,0.13,0.69,0.18
10620,2014,01C022105,01C022,"MARYETTA ELEMENTARY",41558.00,4992.00,0.03,0.30,0.44,0.770,0.16,0.69,0.15
12387,2015,01C022105,01C022,"MARYETTA ELEMENTARY",47462.91,5111.43,0.03,0.27,0.46,0.775,0.19,0.67,0.14
14149,2016,01C022105,01C022,"MARYETTA ELEMENTARY",46908.94,5489.73,0.05,0.26,0.42,0.780,0.19,0.67,0.14
11554,2014,54I002105,54I002,"MASON ELEMENTARY",60129.00,16811.00,0.11,0.15,0.22,0.810,0.13,0.68,0.19
13323,2015,54I002105,54I002,"MASON ELEMENTARY",59845.80,17675.39,0.09,0.12,0.24,0.730,0.14,0.71,0.15
15081,2016,54I002105,54I002,"MASON ELEMENTARY",59675.14,18586.38,0.10,0.11,0.16,0.750,0.15,0.69,0.16
11555,2014,54I002705,54I002,"MASON HIGH SCHOOL",60129.00,16811.00,0.11,0.15,0.22,0.770,0.13,0.68,0.19
13324,2015,54I002705,54I002,"MASON HIGH SCHOOL",59845.80,17675.39,0.09,0.12,0.24,0.777,0.14,0.71,0.15
15082,2016,54I002705,54I002,"MASON HIGH SCHOOL",59675.14,18586.38,0.10,0.11,0.16,0.798,0.15,0.69,0.16
11976,2014,63I117105,63I117,"MAUD ELEMENTARY",46476.00,19102.00,0.07,0.17,0.30,0.820,0.11,0.73,0.16
13738,2015,63I117105,63I117,"MAUD ELEMENTARY",47911.77,23022.33,0.08,0.17,0.27,0.779,0.11,0.72,0.17
15495,2016,63I117105,63I117,"MAUD ELEMENTARY",49436.29,23201.17,0.06,0.18,0.32,1.000,0.12,0.74,0.15
11977,2014,63I117705,63I117,"MAUD HIGH SCHOOL",46476.00,19102.00,0.07,0.17,0.30,0.630,0.11,0.73,0.16
13739,2015,63I117705,63I117,"MAUD HIGH SCHOOL",47911.77,23022.33,0.08,0.17,0.27,0.717,0.11,0.72,0.17
15496,2016,63I117705,63I117,"MAUD HIGH SCHOOL",49436.29,23201.17,0.06,0.18,0.32,0.642,0.12,0.74,0.15
11592,2014,55I001540,55I001,"MAYFIELD MIDDLE SCHOOL",62910.00,48980.00,0.06,0.16,0.42,1.040,0.32,0.57,0.11
13361,2015,55I001540,55I001,"MAYFIELD MIDDLE SCHOOL",63282.81,50214.98,0.06,0.17,0.40,1.012,0.32,0.58,0.11
15119,2016,55I001540,55I001,"MAYFIELD MIDDLE SCHOOL",63930.75,52049.84,0.06,0.16,0.43,1.014,0.32,0.58,0.10
12177,2014,72I001315,72I001,"MAYO DEMONSTRATION ELEMENTARY",56448.00,56175.00,0.09,0.23,0.48,0.520,0.25,0.59,0.15
13939,2015,72I001315,72I001,"MAYO DEMONSTRATION ELEMENTARY",57115.75,57723.51,0.09,0.23,0.49,0.539,0.26,0.59,0.15
15696,2016,72I001315,72I001,"MAYO DEMONSTRATION ELEMENTARY",58190.81,60320.18,0.08,0.23,0.50,0.529,0.26,0.59,0.15
11124,2014,25I007105,25I007,"MAYSVILLE ELEMENTARY",46446.00,42403.00,0.04,0.21,0.25,0.770,0.08,0.73,0.19
12893,2015,25I007105,25I007,"MAYSVILLE ELEMENTARY",46483.45,42010.46,0.03,0.22,0.26,0.759,0.09,0.72,0.19
14652,2016,25I007105,25I007,"MAYSVILLE ELEMENTARY",44954.50,43523.61,0.03,0.22,0.30,0.761,0.08,0.71,0.21
11125,2014,25I007715,25I007,"MAYSVILLE HIGH SCHOOL",46446.00,42403.00,0.04,0.21,0.25,0.620,0.08,0.73,0.19
12894,2015,25I007715,25I007,"MAYSVILLE HIGH SCHOOL",46483.45,42010.46,0.03,0.22,0.26,0.586,0.09,0.72,0.19
14653,2016,25I007715,25I007,"MAYSVILLE HIGH SCHOOL",44954.50,43523.61,0.03,0.22,0.30,0.730,0.08,0.71,0.21
11425,2014,46I032110,46I032,"MAZIE ELEMENTARY",53154.00,47279.00,0.08,0.22,0.33,0.500,0.15,0.66,0.18
13194,2015,46I032110,46I032,"MAZIE ELEMENTARY",52933.20,52249.61,0.07,0.25,0.32,0.482,0.15,0.67,0.17
14954,2016,46I032110,46I032,"MAZIE ELEMENTARY",51163.07,57785.67,0.06,0.27,0.32,0.761,0.16,0.68,0.16
11919,2014,61I080705,61I080,"McALESTER HIGH SCHOOL",49424.00,28067.00,0.06,0.22,0.43,0.530,0.15,0.67,0.18
13681,2015,61I080705,61I080,"McALESTER HIGH SCHOOL",50113.92,28208.07,0.06,0.24,0.45,0.580,0.16,0.67,0.17
15438,2016,61I080705,61I080,"McALESTER HIGH SCHOOL",50880.20,29839.44,0.07,0.24,0.43,0.556,0.16,0.68,0.17
12291,2014,72I009135,72I009,"McAULIFFE ELEMENTARY",68895.00,48109.00,0.06,0.12,0.35,0.910,0.33,0.57,0.10
14053,2015,72I009135,72I009,"McAULIFFE ELEMENTARY",69989.81,48711.63,0.05,0.13,0.37,0.929,0.33,0.57,0.10
15815,2016,72I009135,72I009,"McAULIFFE ELEMENTARY",71735.71,50043.66,0.05,0.12,0.36,0.940,0.33,0.56,0.10
10648,2014,03I015505,03I015,"McCALL MIDDLE SCHOOL",41398.00,34343.00,0.11,0.34,0.64,0.720,0.14,0.66,0.20
12414,2015,03I015505,03I015,"McCALL MIDDLE SCHOOL",43916.23,30627.22,0.14,0.33,0.55,0.727,0.12,0.69,0.19
14177,2016,03I015505,03I015,"McCALL MIDDLE SCHOOL",44213.76,31489.97,0.12,0.32,0.48,0.677,0.14,0.66,0.20
12178,2014,72I001320,72I001,"McCLURE ELEMENTARY",56448.00,56175.00,0.09,0.23,0.48,1.160,0.25,0.59,0.15
13940,2015,72I001320,72I001,"McCLURE ELEMENTARY",57115.75,57723.51,0.09,0.23,0.49,1.251,0.26,0.59,0.15
15697,2016,72I001320,72I001,"McCLURE ELEMENTARY",58190.81,60320.18,0.08,0.23,0.50,1.123,0.26,0.59,0.15
11807,2014,57C077105,57C077,"McCORD ELEMENTARY",62249.00,41651.00,0.02,0.13,0.14,0.590,0.16,0.73,0.10
13571,2015,57C077105,57C077,"McCORD ELEMENTARY",64217.61,39209.34,0.04,0.12,0.08,0.601,0.14,0.74,0.12
