Year,SchoolName,SchoolCode,SchoolType,Hispanic%,NativeAmerican%,Asian%,AfricanAmerican%,PacificIslander%,White%,TwoRaces%,Total
2016,"PATRICK HENRY ES",72I001205,"Elementary School",0.1199,0.0837,0.0068,0.1448,0.0045,0.4887,0.1516,442
2014,"PEARY ES",72I001351,"Elementary School",0.4017,0.0376,0.0289,0.2370,0.0000,0.2139,0.0809,346
2015,"PEARY ES",72I001351,"Elementary School",0.4607,0.0407,0.0298,0.1978,0.0054,0.1734,0.0921,369
2016,"PEARY ES",72I001351,"Elementary School",0.4930,0.0418,0.0362,0.1783,0.0056,0.1504,0.0947,359
2014,"PENN ES",72I001355,"Elementary School",0.1680,0.0472,0.0026,0.5039,0.0315,0.1470,0.0997,381
2015,"PENN ES",72I001355,"Elementary School",0.1411,0.0429,0.0000,0.5675,0.0276,0.1288,0.0920,326
2016,"PENN ES",72I001355,"Elementary School",0.1460,0.0280,0.0000,0.5435,0.0217,0.1522,0.1087,322
2014,"PROJECT ACCEPT TRAICE ES",72I001423,"Elementary School",0.0865,0.0962,0.0000,0.3365,0.0000,0.3750,0.1058,104
2015,"PROJECT ACCEPT TRAICE ES",72I001423,"Elementary School",0.0496,0.0780,0.0000,0.3050,0.0071,0.4539,0.1064,141
2016,"PROJECT ACCEPT TRAICE ES",72I001423,"Elementary School",0.0325,0.0813,0.0000,0.3496,0.0000,0.3740,0.1626,123
2014,"REMINGTON ES",72I001378,"Elementary School",0.1837,0.1156,0.0000,0.2721,0.0000,0.2755,0.1531,294
2015,"REMINGTON ES",72I001378,"Elementary School",0.1661,0.1480,0.0072,0.2960,0.0072,0.2599,0.1155,277
2016,"REMINGTON ES",72I001378,"Elementary School",0.1448,0.0995,0.0000,0.3258,0.0000,0.2986,0.1312,221
2014,"ROBERTSON ES",72I001395,"Elementary School",0.1445,0.1537,0.0000,0.0436,0.0023,0.5138,0.1422,436
2015,"ROBERTSON ES",72I001395,"Elementary School",0.1330,0.1473,0.0000,0.0713,0.0000,0.5368,0.1116,421
2016,"ROBERTSON ES",72I001395,"Elementary School",0.1400,0.1171,0.0000,0.0771,0.0029,0.5257,0.1371,350
2014,"SALK ES",72I001402,"Elementary School",0.3915,0.0571,0.0163,0.1941,0.0000,0.2529,0.0881,613
2015,"SALK ES",72I001402,"Elementary School",0.3990,0.0517,0.0194,0.1793,0.0000,0.2359,0.1147,619
2016,"SALK ES",72I001402,"Elementary School",0.3881,0.0614,0.0166,0.2040,0.0000,0.2322,0.0978,603
2014,"SEQUOYAH ES",72I001405,"Elementary School",0.5907,0.0916,0.0000,0.0987,0.0000,0.1849,0.0341,557
2015,"SEQUOYAH ES",72I001405,"Elementary School",0.5812,0.0720,0.0017,0.0955,0.0034,0.1826,0.0637,597
2016,"SEQUOYAH ES",72I001405,"Elementary School",0.6164,0.0452,0.0017,0.0888,0.0034,0.1792,0.0653,597
2014,"SKELLY ES",72I001410,"Elementary School",0.4913,0.0365,0.0183,0.1894,0.0000,0.2010,0.0635,1040
2015,"SKELLY ES",72I001410,"Elementary School",0.4896,0.0270,0.0197,0.1774,0.0000,0.2127,0.0737,964
2016,"SKELLY ES",72I001410,"Elementary School",0.5264,0.0286,0.0264,0.1604,0.0000,0.1967,0.0615,910
2014,"SPRINGDALE ES",72I001415,"Elementary School",0.6876,0.0407,0.0000,0.0758,0.0000,0.1275,0.0684,541
2015,"SPRINGDALE ES",72I001415,"Elementary School",0.6988,0.0357,0.0000,0.0873,0.0000,0.1230,0.0553,561
2016,"SPRINGDALE ES",72I001415,"Elementary School",0.7495,0.0347,0.0000,0.0750,0.0000,0.0951,0.0457,547
2014,"THOMAS EDISON PREPARATORY HS",72I001712,"High School",0.1069,0.0877,0.0174,0.2103,0.0009,0.5143,0.0626,1151
2015,"THOMAS EDISON PREPARATORY HS",72I001712,"High School",0.1390,0.0813,0.0157,0.1792,0.0017,0.5114,0.0717,1144
2016,"THOMAS EDISON PREPARATORY HS",72I001712,"High School",0.1543,0.0810,0.0222,0.1611,0.0017,0.4970,0.0827,1173
2014,"THOREAU DEMONSTRATION ACADEMY",72I001573,"Middle School",0.1382,0.0683,0.0109,0.1770,0.0000,0.5062,0.0994,644
2015,"THOREAU DEMONSTRATION ACADEMY",72I001573,"Middle School",0.1221,0.0757,0.0108,0.1453,0.0000,0.5332,0.1128,647
2016,"THOREAU DEMONSTRATION ACADEMY",72I001573,"Middle School",0.1575,0.0810,0.0153,0.1376,0.0015,0.4969,0.1101,654
2014,TRAICE,72I001750,"High School",0.1384,0.1053,0.0078,0.2710,0.0000,0.3899,0.0877,513
2015,TRAICE,72I001750,"High School",0.1754,0.1157,0.0072,0.2550,0.0000,0.3526,0.0940,553
2016,TRAICE,72I001750,"High School",0.1732,0.0968,0.0056,0.2253,0.0000,0.3818,0.1173,537
2014,"TRAICE MS",72I001574,"Middle School",0.0892,0.0986,0.0047,0.2770,0.0000,0.3991,0.1315,213
2015,"TRAICE MS",72I001574,"Middle School",0.1104,0.1169,0.0000,0.1948,0.0000,0.4481,0.1299,154
2016,"TRAICE MS",72I001574,"Middle School",0.0730,0.0803,0.0073,0.2482,0.0073,0.4599,0.1241,137
2014,"TULSA MET HS",72I001745,"High School",0.1860,0.1279,0.0000,0.2558,0.0000,0.2558,0.1744,86
2015,"TULSA MET HS",72I001745,"High School",0.1700,0.1200,0.0000,0.2700,0.0000,0.3300,0.1100,100
2016,"TULSA MET HS",72I001745,"High School",0.3200,0.1100,0.0100,0.2400,0.0000,0.2600,0.0600,100
2014,"TULSA MET JHS",72I001667,"Middle School",0.1538,0.1346,0.0000,0.2308,0.0000,0.3654,0.1154,52
2015,"TULSA MET JHS",72I001667,"Middle School",0.3556,0.0667,0.0222,0.1778,0.0000,0.2667,0.1111,45
2016,"TULSA MET JHS",72I001667,"Middle School",0.5556,0.0833,0.0000,0.0278,0.0000,0.1944,0.1389,36
2014,"WHITMAN ES",72I001435,"Elementary School",0.0335,0.0239,0.0000,0.7536,0.0120,0.0885,0.0885,418
2015,"WHITMAN ES",72I001435,"Elementary School",0.0489,0.0489,0.0000,0.6870,0.0073,0.1100,0.0978,409
2016,"WHITMAN ES",72I001435,"Elementary School",0.0412,0.0526,0.0000,0.7025,0.0137,0.0870,0.1030,437
2014,"WILL ROGERS COLLEGE HS",72I001730,"High School",0.3764,0.0540,0.0049,0.2864,0.0016,0.2128,0.0638,611
2015,"WILL ROGERS COLLEGE HS",72I001730,"High School",0.3964,0.0571,0.0030,0.2973,0.0015,0.1817,0.0631,666
2016,"WILL ROGERS COLLEGE HS",72I001730,"High School",0.4335,0.0477,0.0043,0.2818,0.0029,0.1647,0.0650,692
2014,"WILL ROGERS COLLEGE JHS",72I001664,"Middle School",0.5184,0.0542,0.0065,0.1605,0.0000,0.2082,0.0521,461
2015,"WILL ROGERS COLLEGE JHS",72I001664,"Middle School",0.5932,0.0360,0.0042,0.1314,0.0000,0.1801,0.0551,472
2016,"WILL ROGERS COLLEGE JHS",72I001664,"Middle School",0.6360,0.0480,0.0020,0.1220,0.0000,0.1460,0.0460,500
2014,"WRIGHT ES",72I001444,"Elementary School",0.1287,0.0965,0.0050,0.2054,0.0050,0.4752,0.0842,404
2015,"WRIGHT ES",72I001444,"Elementary School",0.1160,0.1082,0.0077,0.2036,0.0026,0.4639,0.0979,388
2016,"WRIGHT ES",72I001444,"Elementary School",0.1397,0.0782,0.0140,0.2235,0.0056,0.4134,0.1257,358
2016,"TULSA HONOR ACADEMY CHARTER",72E019978,"Charter School",0.7766,0.0000,0.0000,0.1170,0.0000,0.0532,0.0532,94
2016,"TULSA LEGACY CHARTER SCHL INC",72E018976,"Charter School",0.1126,0.0316,0.0000,0.7352,0.0000,0.0751,0.0455,506
2014,"Tulsa School of Arts and Sciences",72E004974,"Charter School",0.0495,0.1056,0.0165,0.0924,0.0000,0.6667,0.0693,303
2015,"Tulsa School of Arts and Sciences",72E004974,"Charter School",0.0598,0.0930,0.0166,0.0963,0.0000,0.6777,0.0565,301
2016,"Tulsa School of Arts and Sciences",72E004974,"Charter School",0.0870,0.0970,0.0167,0.1070,0.0000,0.6187,0.0736,299
2014,"TUPELO ES",15I002105,"Elementary School",0.0588,0.3422,0.0000,0.0053,0.0000,0.4545,0.1390,187
2015,"TUPELO ES",15I002105,"Elementary School",0.0842,0.3526,0.0000,0.0000,0.0000,0.4368,0.1263,190
2016,"TUPELO ES",15I002105,"Elementary School",0.0733,0.3613,0.0052,0.0000,0.0000,0.4503,0.1099,191
2014,"TUPELO HS",15I002705,"High School",0.0423,0.3239,0.0000,0.0000,0.0000,0.5070,0.1268,71
2015,"TUPELO HS",15I002705,"High School",0.0370,0.2716,0.0000,0.0000,0.0000,0.5802,0.1111,81
2016,"TUPELO HS",15I002705,"High School",0.0465,0.2326,0.0233,0.0000,0.0000,0.5116,0.1860,86
2014,"TURKEY FORD PUBLIC SCHOOL",58C010105,"Elementary School",0.0485,0.3981,0.0000,0.0000,0.0000,0.4660,0.0874,103
2015,"TURKEY FORD PUBLIC SCHOOL",58C010105,"Elementary School",0.0612,0.3367,0.0000,0.0306,0.0000,0.4694,0.1020,98
2016,"TURKEY FORD PUBLIC SCHOOL",58C010105,"Elementary School",0.0860,0.2688,0.0000,0.0323,0.0000,0.5269,0.0860,93
2014,"TURNER ES",43I005105,"Elementary School",0.0602,0.1888,0.0000,0.0120,0.0000,0.6948,0.0442,249
2015,"TURNER ES",43I005105,"Elementary School",0.0833,0.1786,0.0000,0.0159,0.0000,0.6627,0.0595,252
2016,"TURNER ES",43I005105,"Elementary School",0.0848,0.1830,0.0000,0.0134,0.0000,0.6607,0.0580,224
2014,"TURNER HS",43I005705,"High School",0.0444,0.1667,0.0000,0.0000,0.0000,0.7889,0.0000,90
2015,"TURNER HS",43I005705,"High School",0.0674,0.2135,0.0000,0.0112,0.0000,0.7079,0.0000,89
2016,"TURNER HS",43I005705,"High School",0.0870,0.2283,0.0000,0.0543,0.0000,0.6196,0.0109,92
2014,"TURPIN ES",04I128105,"Elementary School",0.4582,0.0093,0.0000,0.0093,0.0000,0.5170,0.0062,323
2015,"TURPIN ES",04I128105,"Elementary School",0.4615,0.0000,0.0032,0.0032,0.0000,0.5224,0.0096,312
2016,"TURPIN ES",04I128105,"Elementary School",0.5000,0.0000,0.0031,0.0031,0.0000,0.4846,0.0093,324
2014,"TURPIN HS",04I128705,"High School",0.4554,0.0000,0.0000,0.0198,0.0000,0.5248,0.0000,101
2015,"TURPIN HS",04I128705,"High School",0.4958,0.0000,0.0000,0.0168,0.0000,0.4874,0.0000,119
2016,"TURPIN HS",04I128705,"High School",0.5041,0.0000,0.0000,0.0163,0.0000,0.4797,0.0000,123
2014,"TUSHKA ES",03I019105,"Elementary School",0.0108,0.2852,0.0000,0.0036,0.0000,0.6895,0.0108,277
2015,"TUSHKA ES",03I019105,"Elementary School",0.0182,0.2737,0.0000,0.0036,0.0000,0.6934,0.0109,274
2016,"TUSHKA ES",03I019105,"Elementary School",0.0186,0.2639,0.0037,0.0000,0.0000,0.7026,0.0112,269
2014,"TUSHKA HS",03I019705,"High School",0.0178,0.3550,0.0000,0.0000,0.0000,0.6213,0.0059,169
2015,"TUSHKA HS",03I019705,"High School",0.0166,0.3149,0.0055,0.0000,0.0000,0.6519,0.0110,181
2016,"TUSHKA HS",03I019705,"High School",0.0062,0.2981,0.0062,0.0000,0.0000,0.6832,0.0062,161
2014,"TUSKAHOMA PUBLIC SCHOOL",64C004105,"Elementary School",0.0093,0.3738,0.0000,0.0467,0.0000,0.5607,0.0093,107
2015,"TUSKAHOMA PUBLIC SCHOOL",64C004105,"Elementary School",0.0000,0.2750,0.0000,0.0500,0.0000,0.6625,0.0125,80
2016,"TUSKAHOMA PUBLIC SCHOOL",64C004105,"Elementary School",0.0206,0.2887,0.0000,0.0309,0.0000,0.5670,0.0928,97
2014,"TUTTLE ES",26I097105,"Elementary School",0.0472,0.0879,0.0049,0.0081,0.0065,0.8192,0.0261,614
2015,"TUTTLE ES",26I097105,"Elementary School",0.0485,0.0905,0.0065,0.0081,0.0065,0.8045,0.0355,619
2016,"TUTTLE ES",26I097105,"Elementary School",0.0593,0.0890,0.0049,0.0066,0.0082,0.7957,0.0362,607
2014,"TUTTLE HS",26I097705,"High School",0.0417,0.1290,0.0099,0.0040,0.0000,0.8115,0.0040,504
2015,"TUTTLE HS",26I097705,"High School",0.0452,0.1356,0.0118,0.0039,0.0020,0.7957,0.0059,509
2016,"TUTTLE HS",26I097705,"High School",0.0465,0.1190,0.0112,0.0037,0.0019,0.7955,0.0223,538
2014,"TUTTLE INTERMEDIATE ES",26I097110,"Elementary School",0.0541,0.1047,0.0034,0.0034,0.0169,0.7669,0.0507,296
2015,"TUTTLE INTERMEDIATE ES",26I097110,"Elementary School",0.0541,0.1081,0.0034,0.0034,0.0068,0.7804,0.0439,296
2016,"TUTTLE INTERMEDIATE ES",26I097110,"Elementary School",0.0649,0.0916,0.0076,0.0076,0.0038,0.7977,0.0267,262
2014,"TUTTLE MS",26I097505,"Middle School",0.0545,0.1221,0.0104,0.0026,0.0052,0.7636,0.0416,385
2015,"TUTTLE MS",26I097505,"Middle School",0.0535,0.0998,0.0024,0.0024,0.0073,0.7932,0.0414,411
2016,"TUTTLE MS",26I097505,"Middle School",0.0621,0.1131,0.0044,0.0044,0.0111,0.7605,0.0443,451
2014,"TWIN HILLS PUBLIC SCHOOL",56C011105,"Elementary School",0.0780,0.2500,0.0027,0.0269,0.0000,0.5511,0.0914,372
2015,"TWIN HILLS PUBLIC SCHOOL",56C011105,"Elementary School",0.0730,0.2649,0.0027,0.0108,0.0027,0.5486,0.0973,370
2016,"TWIN HILLS PUBLIC SCHOOL",56C011105,"Elementary School",0.0847,0.2655,0.0028,0.0141,0.0000,0.5311,0.1017,354
2014,"TYRONE ES",70I053105,"Elementary School",0.4346,0.0000,0.0157,0.0209,0.0000,0.4974,0.0314,191
2015,"TYRONE ES",70I053105,"Elementary School",0.4197,0.0000,0.0155,0.0415,0.0000,0.5026,0.0207,193
2016,"TYRONE ES",70I053105,"Elementary School",0.4037,0.0000,0.0186,0.0062,0.0000,0.5342,0.0373,161
2014,"TYRONE HS",70I053705,"High School",0.2857,0.0000,0.0000,0.0000,0.0000,0.6857,0.0286,70
2015,"TYRONE HS",70I053705,"High School",0.3538,0.0000,0.0000,0.0000,0.0000,0.6154,0.0308,65
2016,"TYRONE HS",70I053705,"High School",0.3902,0.0000,0.0000,0.0122,0.0000,0.5488,0.0488,82
2014,"ANDERSEN ES",72I009130,"Elementary School",0.1006,0.0734,0.1698,0.0482,0.0000,0.5220,0.0860,477
2015,"ANDERSEN ES",72I009130,"Elementary School",0.1052,0.0601,0.1631,0.0773,0.0000,0.5215,0.0730,466
2016,"ANDERSEN ES",72I009130,"Elementary School",0.1166,0.0497,0.1663,0.0842,0.0000,0.5097,0.0734,463
2014,"BOEVERS ES",72I009115,"Elementary School",0.4552,0.0394,0.0663,0.1595,0.0000,0.1864,0.0932,558
2015,"BOEVERS ES",72I009115,"Elementary School",0.4882,0.0355,0.0760,0.1402,0.0000,0.1774,0.0828,592
2016,"BOEVERS ES",72I009115,"Elementary School",0.4948,0.0224,0.0793,0.1621,0.0000,0.1603,0.0810,580
2014,"BRIARGLEN ES",72I009110,"Elementary School",0.4756,0.0289,0.0470,0.1537,0.0000,0.2297,0.0651,553
2015,"BRIARGLEN ES",72I009110,"Elementary School",0.4683,0.0433,0.0450,0.1550,0.0000,0.2217,0.0667,600
2016,"BRIARGLEN ES",72I009110,"Elementary School",0.5258,0.0355,0.0419,0.1065,0.0000,0.2145,0.0758,620
2014,"CEDAR RIDGE ES",72I009145,"Elementary School",0.0849,0.0598,0.0483,0.0811,0.0019,0.6525,0.0714,518
2015,"CEDAR RIDGE ES",72I009145,"Elementary School",0.0833,0.0437,0.0655,0.0794,0.0020,0.6329,0.0933,504
2016,"CEDAR RIDGE ES",72I009145,"Elementary School",0.0940,0.0460,0.0600,0.0700,0.0020,0.6200,0.1080,500
2014,"CLARK ES",72I009120,"Elementary School",0.5705,0.0502,0.0172,0.1677,0.0016,0.1223,0.0705,638
2015,"CLARK ES",72I009120,"Elementary School",0.5402,0.0378,0.0263,0.2003,0.0000,0.1199,0.0755,609
2016,"CLARK ES",72I009120,"Elementary School",0.5432,0.0395,0.0228,0.2003,0.0152,0.1108,0.0683,659
2014,"DARNABY ES",72I009122,"Elementary School",0.0943,0.0510,0.0479,0.0634,0.0000,0.6399,0.1036,647
2015,"DARNABY ES",72I009122,"Elementary School",0.0868,0.0643,0.0402,0.0643,0.0000,0.6479,0.0965,622
2016,"DARNABY ES",72I009122,"Elementary School",0.1016,0.0443,0.0393,0.0836,0.0000,0.6197,0.1115,610
2014,"GROVE ES",72I009105,"Elementary School",0.3224,0.0556,0.0278,0.1882,0.0016,0.3011,0.1031,611
2015,"GROVE ES",72I009105,"Elementary School",0.3169,0.0541,0.0255,0.1975,0.0032,0.2946,0.1083,628
2016,"GROVE ES",72I009105,"Elementary School",0.2925,0.0613,0.0314,0.2091,0.0031,0.2877,0.1148,636
2014,"JARMAN ES",72I009140,"Elementary School",0.1797,0.0549,0.0998,0.2296,0.0000,0.3311,0.1048,601
2015,"JARMAN ES",72I009140,"Elementary School",0.1750,0.0633,0.1050,0.2167,0.0000,0.3033,0.1367,600
2016,"JARMAN ES",72I009140,"Elementary School",0.1929,0.0541,0.1134,0.2284,0.0000,0.2826,0.1286,591
2014,"MARSHALL T. MOORE ES",72I009150,"Elementary School",0.1452,0.0394,0.1784,0.0913,0.0021,0.4876,0.0560,482
2015,"MARSHALL T. MOORE ES",72I009150,"Elementary School",0.1599,0.0459,0.1446,0.1122,0.0000,0.4609,0.0765,588
2016,"MARSHALL T. MOORE ES",72I009150,"Elementary School",0.1625,0.0486,0.1441,0.1173,0.0000,0.4322,0.0955,597
2014,"MCAULIFFE ES",72I009135,"Elementary School",0.5901,0.0213,0.0099,0.1362,0.0014,0.1858,0.0553,705
2015,"MCAULIFFE ES",72I009135,"Elementary School",0.6661,0.0253,0.0169,0.1096,0.0000,0.1417,0.0405,593
2016,"MCAULIFFE ES",72I009135,"Elementary School",0.6602,0.0403,0.0161,0.1063,0.0000,0.1256,0.0515,621
2014,"PETERS ES",72I009125,"Elementary School",0.1160,0.0640,0.0700,0.0540,0.0000,0.6100,0.0860,500
2015,"PETERS ES",72I009125,"Elementary School",0.1591,0.0644,0.0549,0.0777,0.0019,0.5303,0.1117,528
2016,"PETERS ES",72I009125,"Elementary School",0.1653,0.0464,0.0544,0.0948,0.0000,0.5383,0.1008,496
2014,"ROSA PARKS ES",72I009155,"Elementary School",0.4993,0.0367,0.0748,0.1509,0.0000,0.1805,0.0578,709
2015,"ROSA PARKS ES",72I009155,"Elementary School",0.5707,0.0350,0.0804,0.1258,0.0000,0.1388,0.0493,771
2016,"ROSA PARKS ES",72I009155,"Elementary School",0.5995,0.0302,0.0617,0.1171,0.0000,0.1385,0.0529,794
2014,"THOMAS JEFFERSON ES",72I009160,"Elementary School",0.2535,0.0590,0.0747,0.1806,0.0017,0.3524,0.0781,576
2015,"THOMAS JEFFERSON ES",72I009160,"Elementary School",0.2455,0.0394,0.0771,0.1953,0.0036,0.3297,0.1093,558
2016,"THOMAS JEFFERSON ES",72I009160,"Elementary School",0.2671,0.0523,0.0903,0.1625,0.0036,0.3357,0.0884,554
2014,"UNION 6TH-7TH GRADE CTR",72I009510,"Middle School",314.0000,62.5000,79.0000,180.5000,1.0000,433.0000,66.0000,2
2015,"UNION 6TH-7TH GRADE CTR",72I009510,"Middle School",320.0000,64.0000,76.5000,168.0000,0.5000,408.5000,75.5000,2
2016,"UNION 6TH-7TH GRADE CTR",72I009510,"Middle School",0.3114,0.0551,0.0724,0.1533,0.0004,0.3342,0.0732,2322
2014,"UNION 8TH GRADE CTR",72I009620,"Middle School",294.0000,69.0000,73.0000,175.0000,2.0000,451.0000,62.0000,1
2015,"UNION 8TH GRADE CTR",72I009620,"Middle School",332.0000,62.0000,85.0000,197.0000,2.0000,448.0000,79.0000,1
2016,"UNION 8TH GRADE CTR",72I009620,"Middle School",0.3086,0.0546,0.0648,0.1552,0.0009,0.3470,0.0691,1173
2014,"UNION HS",72I009705,"High School",0.7050,0.1721,0.2515,0.4613,0.0058,1.4072,0.2234,1034
2015,"UNION HS",72I009705,"High School",262.6667,64.3333,87.3333,180.6667,2.3333,479.3333,90.0000,3
2016,"UNION HS",72I009705,"High School",0.2542,0.0567,0.0702,0.1548,0.0011,0.3921,0.0708,3489
2014,"UNION NINTH GRADE CENTER",72I009720,"High School",284.0000,73.0000,72.0000,206.0000,0.0000,499.0000,83.0000,1
2015,"UNION NINTH GRADE CENTER",72I009720,"High School",347.0000,79.0000,89.0000,195.0000,0.0000,449.0000,77.0000,1
2016,"UNION NINTH GRADE CENTER",72I009720,"High School",0.2990,0.0500,0.0761,0.1583,0.0015,0.3497,0.0653,1301
2014,"UNION CITY ES",09I057105,"Elementary School",0.0788,0.0148,0.0000,0.0049,0.0000,0.7882,0.1133,203
2015,"UNION CITY ES",09I057105,"Elementary School",0.0881,0.0363,0.0000,0.0052,0.0000,0.7720,0.0984,193
2016,"UNION CITY ES",09I057105,"Elementary School",0.0714,0.0255,0.0153,0.0102,0.0000,0.7704,0.1071,196
2014,"UNION CITY HS",09I057705,"High School",0.0918,0.0000,0.0000,0.0000,0.0000,0.8469,0.0612,98
2015,"UNION CITY HS",09I057705,"High School",0.0784,0.0098,0.0000,0.0000,0.0000,0.8431,0.0686,102
2016,"UNION CITY HS",09I057705,"High School",0.1053,0.0105,0.0105,0.0000,0.0000,0.7895,0.0842,95
2014,"VALLIANT ES",48I011110,"Elementary School",0.0104,0.2623,0.0078,0.0701,0.0000,0.6312,0.0182,385
2015,"VALLIANT ES",48I011110,"Elementary School",0.0157,0.1759,0.0079,0.0577,0.0000,0.5774,0.1654,381
2016,"VALLIANT ES",48I011110,"Elementary School",0.0077,0.2057,0.0051,0.0617,0.0000,0.5527,0.1671,389
2014,"VALLIANT HS",48I011705,"High School",0.0243,0.2462,0.0152,0.0456,0.0000,0.6687,0.0000,329
2015,"VALLIANT HS",48I011705,"High School",0.0245,0.2546,0.0215,0.0307,0.0000,0.6687,0.0000,326
2016,"VALLIANT HS",48I011705,"High School",0.0281,0.2531,0.0125,0.0344,0.0000,0.6594,0.0125,320
2014,"VALLIANT MS",48I011505,"Middle School",0.0136,0.2591,0.0091,0.0500,0.0000,0.6682,0.0000,220
2015,"VALLIANT MS",48I011505,"Middle School",0.0051,0.2092,0.0000,0.0561,0.0000,0.6327,0.0969,196
2016,"VALLIANT MS",48I011505,"Middle School",0.0107,0.1390,0.0000,0.0374,0.0000,0.6310,0.1818,187
2014,"VANOSS ES",62I009105,"Elementary School",0.0387,0.3462,0.0000,0.0121,0.0024,0.5884,0.0121,413
2015,"VANOSS ES",62I009105,"Elementary School",0.0455,0.3232,0.0000,0.0152,0.0025,0.5985,0.0152,396
2016,"VANOSS ES",62I009105,"Elementary School",0.0418,0.3415,0.0000,0.0197,0.0000,0.5799,0.0172,407
2014,"VANOSS HS",62I009705,"High School",0.0636,0.2818,0.0091,0.0182,0.0182,0.6091,0.0000,110
2015,"VANOSS HS",62I009705,"High School",0.0438,0.2993,0.0073,0.0000,0.0146,0.6277,0.0073,137
2016,"VANOSS HS",62I009705,"High School",0.0577,0.3205,0.0064,0.0192,0.0000,0.5833,0.0128,156
2014,"VARNUM ES",67I007105,"Elementary School",0.0837,0.4405,0.0000,0.0088,0.0000,0.4141,0.0529,227
2015,"VARNUM ES",67I007105,"Elementary School",0.0872,0.4128,0.0000,0.0092,0.0000,0.4404,0.0505,218
2016,"VARNUM ES",67I007105,"Elementary School",0.1095,0.4190,0.0000,0.0048,0.0000,0.4000,0.0667,210
2014,"VARNUM HS",67I007705,"High School",0.1194,0.3731,0.0000,0.0149,0.0000,0.4776,0.0149,67
2015,"VARNUM HS",67I007705,"High School",0.0800,0.4800,0.0000,0.0133,0.0000,0.4133,0.0133,75
2016,"VARNUM HS",67I007705,"High School",0.0909,0.5584,0.0000,0.0000,0.0000,0.3377,0.0130,77
2014,"VELMA-ALMA ES",69I015105,"Elementary School",0.0400,0.0640,0.0000,0.0000,0.0000,0.7320,0.1640,250
2015,"VELMA-ALMA ES",69I015105,"Elementary School",0.0549,0.0549,0.0000,0.0000,0.0000,0.7216,0.1685,273
2016,"VELMA-ALMA ES",69I015105,"Elementary School",0.0435,0.0435,0.0000,0.0000,0.0000,0.7154,0.1976,253
2014,"VELMA-ALMA HS",69I015715,"High School",0.0684,0.0000,0.0000,0.0000,0.0000,0.6923,0.2393,117
2015,"VELMA-ALMA HS",69I015715,"High School",0.0391,0.0000,0.0078,0.0000,0.0000,0.6797,0.2734,128
2016,"VELMA-ALMA HS",69I015715,"High School",0.0325,0.0000,0.0000,0.0000,0.0000,0.6829,0.2846,123
2014,"VELMA-ALMA MS",69I015505,"Middle School",0.0238,0.0833,0.0000,0.0000,0.0000,0.7143,0.1786,84
2015,"VELMA-ALMA MS",69I015505,"Middle School",0.0349,0.0698,0.0000,0.0000,0.0000,0.7326,0.1628,86
2016,"VELMA-ALMA MS",69I015505,"Middle School",0.0459,0.1101,0.0000,0.0000,0.0000,0.7156,0.1284,109
2014,"VERDEN ES",26I099105,"Elementary School",0.0536,0.0893,0.0119,0.0060,0.0000,0.6726,0.1667,168
2015,"VERDEN ES",26I099105,"Elementary School",0.0611,0.0722,0.0111,0.0056,0.0000,0.6833,0.1667,180
2016,"VERDEN ES",26I099105,"Elementary School",0.0625,0.1094,0.0104,0.0000,0.0000,0.6823,0.1354,192
2014,"VERDEN HS",26I099705,"High School",0.0854,0.1341,0.0000,0.0122,0.0000,0.6585,0.1098,82
2015,"VERDEN HS",26I099705,"High School",0.0706,0.1294,0.0000,0.0118,0.0000,0.6588,0.1294,85
2016,"VERDEN HS",26I099705,"High School",0.0941,0.0941,0.0000,0.0118,0.0000,0.6588,0.1412,85
2014,"VERDIGRIS ES",66I008105,"Elementary School",0.0254,0.1985,0.0127,0.0051,0.0000,0.6132,0.1450,393
2015,"VERDIGRIS ES",66I008105,"Elementary School",0.0329,0.1519,0.0101,0.0076,0.0000,0.5772,0.2203,395
2016,"VERDIGRIS ES",66I008105,"Elementary School",0.0515,0.1127,0.0098,0.0025,0.0000,0.6201,0.2034,408
2014,"VERDIGRIS HS",66I008705,"High School",0.0362,0.2500,0.0181,0.0036,0.0000,0.6775,0.0145,276
2015,"VERDIGRIS HS",66I008705,"High School",0.0391,0.2740,0.0214,0.0071,0.0000,0.6370,0.0214,281
2016,"VERDIGRIS HS",66I008705,"High School",0.0403,0.2491,0.0147,0.0037,0.0000,0.6593,0.0330,273
2014,"VERDIGRIS JHS",66I008615,"Middle School",0.0281,0.2807,0.0140,0.0000,0.0000,0.6596,0.0175,285
2015,"VERDIGRIS JHS",66I008615,"Middle School",0.0403,0.2785,0.0134,0.0034,0.0000,0.6443,0.0201,298
2016,"VERDIGRIS JHS",66I008615,"Middle School",0.0475,0.2880,0.0222,0.0032,0.0000,0.6171,0.0222,316
2014,"VERDIGRIS UPPER ES",66I008305,"Elementary School",0.0323,0.3262,0.0179,0.0000,0.0000,0.6165,0.0072,279
2015,"VERDIGRIS UPPER ES",66I008305,"Elementary School",0.0274,0.2842,0.0171,0.0034,0.0000,0.6507,0.0171,292
2016,"VERDIGRIS UPPER ES",66I008305,"Elementary School",0.0281,0.2912,0.0105,0.0035,0.0000,0.6105,0.0561,285
2014,"VIAN ES",68I002105,"Elementary School",0.0525,0.3619,0.0019,0.0409,0.0039,0.4786,0.0603,514
