,Year,SchoolCode,SchoolName,IndexScore,AvgIncome,AvgPropValADM,Unemployment,PovertyRate,SingleParentFam,FRL,College,HighSchool,BelowHS,FallEnrollment,NonSpEdTeachers,AvgTeacherSalary,AdvancedDegrees,AvgYrsExperience,SpEdTeachersFTE,CounselorsFTE,OtherStaffFTE,AdministratorsFTE,Hispanic%,NativeAmerican%,Asian%,AfricanAmerican%,PacificIslander%,White%,TwoRaces%,Total,EOI_Algebra_Advanced,EOI_Algebra_Below_Satisfactory,EOI_Algebra_Satisfactory,EOI_AlgebraII_Advanced,EOI_AlgebraII_Below_Satisfactory,EOI_AlgebraII_Satisfactory,EOI_Biology_Advanced,EOI_Biology_Below_Satisfactory,EOI_Biology_Satisfactory,EOI_EnglishII_Advanced,EOI_EnglishII_Below_Satisfactory,EOI_EnglishII_Satisfactory,EOI_EnglishIII_Advanced,EOI_EnglishIII_Below_Satisfactory,EOI_EnglishIII_Satisfactory,EOI_Geometry_Advanced,EOI_Geometry_Below_Satisfactory,EOI_Geometry_Satisfactory,EOI_USHistory_Advanced,EOI_USHistory_Below_Satisfactory,EOI_USHistory_Satisfactory
1886,2016,47I010705,WAYNE HS,79,60704.56,40464.88,0.04,0.16,0.33,0.693,0.2,0.65,0.15,176,10.0,41578.2,0.429,18.01,1.0,0.57,0.86,1.0,0.1193,0.2443,0.0057,0.0227,0.0,0.5966,0.0114,176.0,0.2016,0.04,0.7584,0.076,0.24,0.684,0.016,0.68,0.304,0.105,0.25,0.645,0.0,0.27,0.73,0.445,0.11,0.445,0.036000000000000004,0.4,0.564
1887,2016,19I017715,OLIVE HS,69,60251.1,31836.77,0.03,0.17,0.2,0.56,0.12,0.76,0.12,109,9.75,44470.56,0.397,16.72,1.0,0.5,0.5,1.28,0.0183,0.156,0.0,0.0092,0.0,0.8165,0.0,109.0,0.0,0.27,0.73,0.0,0.22,0.78,0.0282,0.53,0.4418,0.1411,0.17,0.6889,0.1539,0.19,0.6561,0.2139,0.31,0.4761,0.1575,0.37,0.4725
1888,2014,40I029705,POTEAU HS,77,55805.0,24941.0,0.09,0.16,0.26,0.51,0.22,0.63,0.15,624,35.83,48586.86,0.532,15.34,4.39,2.0,1.37,2.07,0.0978,0.2179,0.0144,0.0144,0.0016,0.5545,0.0994,624.0,0.0806,0.38,0.5394,0.1136,0.29,0.5964,0.057999999999999996,0.42,0.522,0.171,0.1,0.7290000000000001,0.336,0.04,0.624,0.35200000000000004,0.12,0.528,0.4186,0.09,0.4914
1889,2014,72I005705,JENKS HS,88,99022.0,65097.0,0.05,0.09,0.24,0.34,0.5,0.45,0.05,3223,146.53,46289.8,0.363,11.88,27.39,9.0,9.84,11.3,0.11199999999999999,0.0915,0.0807,0.0887,0.0012,0.6177,0.0081,3223.0,0.1653,0.13,0.7047,0.4368,0.09,0.4732,0.2475,0.25,0.5025,0.3384,0.06,0.6016,0.4268,0.03,0.5432,0.4368,0.16,0.4032,0.28800000000000003,0.28,0.43200000000000005
1890,2014,40I007705,POCOLA HS,84,41399.0,22992.0,0.12,0.2,0.36,0.62,0.08,0.79,0.14,217,15.93,45325.65,0.063,14.04,1.0,0.5,0.1,1.0,0.0415,0.2488,0.0,0.023,0.0,0.5207,0.1659,217.0,0.23399999999999999,0.22,0.546,0.261,0.1,0.639,0.1323,0.37,0.4977,0.2632,0.06,0.6768,0.23,0.0,0.77,0.308,0.12,0.5720000000000001,0.221,0.15,0.629
1891,2014,66I001705,CLAREMORE HS,88,57827.0,35850.0,0.08,0.13,0.33,0.54,0.23,0.67,0.11,1323,64.14,43158.43,0.344,12.22,11.0,2.66,3.1,7.09,0.065,0.294,0.0098,0.027999999999999997,0.0023,0.5714,0.0295,1323.0,0.4418,0.06,0.4982,0.5488,0.02,0.4312,0.128,0.36,0.512,0.2604,0.07,0.6696,0.3724,0.02,0.6076,0.5336,0.08,0.3864,0.5856,0.04,0.3744
1892,2014,01I011705,WESTVILLE HS,79,43749.0,21219.0,0.1,0.23,0.33,0.73,0.15,0.58,0.27,334,25.04,41082.86,0.165,10.38,1.0,1.14,1.33,1.0,0.0599,0.4102,0.018000000000000002,0.003,0.0,0.3922,0.1168,334.0,0.2728,0.12,0.6072,0.153,0.15,0.6970000000000001,0.0896,0.44,0.4704,0.1476,0.18,0.6724,0.2576,0.08,0.6624,0.3784,0.14,0.4816,0.35700000000000004,0.15,0.493
1893,2014,69I003705,MARLOW HS,87,60479.0,30982.0,0.09,0.16,0.26,0.39,0.17,0.7,0.13,349,22.51,44961.08,0.305,13.62,3.0,0.67,0.5,2.0,0.0344,0.1318,0.0029,0.0143,0.0,0.8109,0.0057,349.0,0.3478,0.06,0.5922,0.3608,0.12,0.5192,0.0848,0.47,0.4452,0.1358,0.03,0.8342,0.3267,0.01,0.6633,0.4278,0.07,0.5022,0.4128,0.14,0.4472
1894,2014,62I030705,STONEWALL HS,83,49699.0,53667.0,0.06,0.21,0.36,0.72,0.25,0.59,0.16,109,8.71,44585.04,0.885,18.44,1.0,0.1,1.5,1.14,0.0183,0.3119,0.0183,0.0092,0.0,0.6055,0.0367,109.0,0.495,0.1,0.405,0.2914,0.06,0.6486,0.0,0.44,0.56,0.1554,0.26,0.5846,0.21,0.0,0.79,0.1638,0.09,0.7462,0.308,0.12,0.5720000000000001
1895,2014,60I067705,CUSHING HS,84,52884.0,142546.0,0.09,0.17,0.39,0.52,0.13,0.65,0.22,489,34.65,46351.54,0.408,14.23,3.04,1.25,3.0,4.71,0.0368,0.1084,0.0041,0.0123,0.0,0.6196,0.2188,489.0,0.423,0.1,0.47700000000000004,0.0576,0.28,0.6624,0.1725,0.31,0.5175,0.1978,0.14,0.6622,0.2548,0.09,0.6552,0.4512,0.06,0.4888,0.3854,0.18,0.4346
1896,2014,73I017705,COWETA HS,81,69647.0,27924.0,0.07,0.11,0.29,0.36,0.21,0.65,0.14,664,35.97,43346.93,0.322,13.73,6.02,2.73,4.57,3.11,0.0316,0.2425,0.009000000000000001,0.0437,0.0045,0.6596,0.009000000000000001,664.0,,,,0.1602,0.11,0.7298,0.1386,0.37,0.4914,0.1848,0.12,0.6952,0.32299999999999995,0.05,0.627,0.1168,0.27,0.6132,0.28800000000000003,0.2,0.512
1897,2014,57I002705,PAWHUSKA HS,61,44024.0,30509.0,0.1,0.2,0.45,0.5,0.12,0.77,0.12,273,15.66,45867.62,0.24600000000000002,15.62,1.02,0.71,2.0,1.0,0.0147,0.4762,0.0,0.022000000000000002,0.0,0.4286,0.0586,273.0,0.0252,0.64,0.3348,0.0451,0.59,0.3649,0.0,0.73,0.27,0.128,0.2,0.672,0.1581,0.07,0.7719,0.0976,0.39,0.5124,0.1387,0.27,0.5913
1898,2014,08I011715,HYDRO-EAKLY HS,90,53422.0,42955.0,0.06,0.15,0.24,0.49,0.19,0.65,0.16,128,9.43,37287.68,0.22699999999999998,17.09,1.0,0.33,0.33,1.12,0.2109,0.0547,0.0,0.0,0.0,0.7109,0.0234,128.0,0.08,0.2,0.72,0.0913,0.17,0.7387,0.1491,0.29,0.5609,0.27,0.0,0.73,0.342,0.05,0.608,0.415,0.17,0.415,0.374,0.15,0.47600000000000003
1899,2015,57I050705,PRUE HS,83,53855.19,49205.88,0.12,0.16,0.25,0.909,0.11,0.72,0.17,99,6.67,39180.06,0.35100000000000003,6.58,1.0,0.5,0.5,0.6,0.0101,0.2727,0.0,0.0202,0.0,0.6869,0.0101,99.0,0.2093,0.09,0.7007,0.0495,0.45,0.5005,0.078,0.4,0.522,0.1209,0.07,0.8091,0.0,0.0,1.0,0.2457,0.09,0.6643,0.1344,0.36,0.5056
1900,2015,02I093705,TIMBERLAKE HS,89,53591.62,143697.53,0.05,0.13,0.28,0.52,0.14,0.68,0.17,77,8.76,49540.71,0.32,16.15,0.72,0.86,0.57,1.0,0.013000000000000001,0.026000000000000002,0.013000000000000001,0.013000000000000001,0.0,0.8701,0.0649,77.0,0.1716,0.22,0.6084,,,,0.0405,0.55,0.4095,0.3096,0.14,0.5504,0.31,0.0,0.69,0.73,0.0,0.27,0.1584,0.12,0.7216
1901,2015,04I022705,BEAVER HS,84,70014.65,77039.12,0.01,0.06,0.18,0.442,0.17,0.66,0.18,95,9.86,46673.43,0.087,22.55,0.0,0.5,0.0,0.93,0.3053,0.0105,0.0,0.0,0.0105,0.6737,0.0,95.0,0.387,0.1,0.513,0.0336,0.44,0.5264,0.0232,0.42,0.5568,0.11,0.0,0.89,0.1222,0.06,0.8178,0.2349,0.19,0.5751,0.1088,0.32,0.5712
1902,2014,04I022705,BEAVER HS,77,68555.0,75030.0,0.01,0.09,0.32,0.43,0.16,0.66,0.18,93,10.14,47050.98,0.113,23.2,0.0,0.5,0.5,0.93,0.2903,0.0215,0.0108,0.0,0.0108,0.6667,0.0,93.0,0.2376,0.28,0.4824,0.035,0.5,0.465,0.0,0.61,0.39,0.0924,0.16,0.7476,0.1275,0.25,0.6225,0.3515,0.05,0.5985,0.3478,0.26,0.3922
1903,2014,65I003705,LEEDEY HS,90,55060.0,178966.0,0.0,0.08,0.2,0.32,0.22,0.66,0.12,60,6.43,45517.51,0.35600000000000004,18.78,0.29,0.25,0.93,0.5,0.0333,0.1,0.0,0.05,0.0,0.8167,0.0,60.0,0.6,0.0,0.4,0.44,0.0,0.56,0.0432,0.46,0.4968,0.1106,0.21,0.6794,0.24,0.0,0.76,0.5,0.0,0.5,0.5579999999999999,0.07,0.37200000000000005
1904,2016,55I001708,PUTNAM CITY NORTH HS,75,63930.75,52049.84,0.06,0.16,0.43,0.52,0.32,0.58,0.1,1876,98.12,49540.2,0.228,12.56,13.33,5.04,6.52,5.34,0.0943,0.0272,0.0613,0.3332,0.0043,0.4211,0.0586,1876.0,0.0325,0.35,0.6175,0.2805,0.15,0.5695,0.0936,0.48,0.4264,0.2262,0.13,0.6438,0.1953,0.07,0.7347,0.364,0.09,0.546,0.1875,0.25,0.5625
1905,2016,56I004705,BEGGS HS,70,61360.61,30883.03,0.04,0.13,0.3,0.613,0.14,0.71,0.14,351,19.57,43579.42,0.21899999999999997,15.15,2.0,0.86,3.29,1.0,0.0427,0.2393,0.0,0.0513,0.0,0.4387,0.2279,351.0,0.0592,0.26,0.6808,0.0615,0.59,0.3485,0.1139,0.33,0.5561,0.07400000000000001,0.26,0.6659999999999999,0.2295,0.15,0.6205,0.32,0.0,0.68,0.184,0.2,0.616
1906,2016,72I002705,CHARLES PAGE HS,71,63027.69,32375.25,0.06,0.11,0.29,0.512,0.17,0.7,0.13,1339,58.28,46158.86,0.239,15.89,7.37,3.0,3.0,4.77,0.0433,0.1912,0.0045,0.0583,0.0037,0.6751,0.0239,1339.0,,,,0.07200000000000001,0.4,0.528,0.06,0.5,0.44,0.1764,0.16,0.6636,0.1827,0.13,0.6873,0.1242,0.31,0.5658,0.1564,0.32,0.5236
1907,2016,72I007705,SKIATOOK HS,79,63900.52,33632.16,0.06,0.16,0.36,0.41700000000000004,0.16,0.7,0.13,750,42.04,42660.53,0.379,10.91,6.0,2.0,1.14,3.47,0.0293,0.2627,0.004,0.0173,0.0,0.6679999999999999,0.0187,750.0,0.1785,0.15,0.6715,0.158,0.21,0.632,0.035,0.5,0.465,0.1105,0.15,0.7395,0.2726,0.06,0.6674,0.3588,0.08,0.5612,0.21899999999999997,0.27,0.511
1908,2015,08I011715,HYDRO-EAKLY HS,80,55737.2,49326.03,0.05,0.14,0.23,0.462,0.18,0.66,0.16,117,9.23,43406.98,0.155,16.97,1.27,0.43,0.33,0.98,0.1966,0.0684,0.0,0.0,0.0,0.6923,0.0427,117.0,0.0736,0.08,0.8464,0.0913,0.17,0.7387,0.198,0.4,0.402,0.19,0.0,0.81,0.4,0.0,0.6,0.2204,0.24,0.5396,0.36,0.1,0.54
1909,2015,55I012720,SANTA FE HS,91,100166.47,74593.66,0.04,0.08,0.2,0.273,0.51,0.45,0.04,2231,108.73,47581.02,0.20800000000000002,11.84,17.33,7.96,5.5,8.34,0.113,0.0206,0.0758,0.2044,0.0004,0.5047,0.0811,2231.0,0.336,0.04,0.624,0.4512,0.04,0.5088,0.203,0.3,0.49700000000000005,0.4128,0.04,0.5472,0.26,0.0,0.74,0.4183,0.11,0.4717,0.43200000000000005,0.1,0.46799999999999997
1910,2015,72I002705,CHARLES PAGE HS,77,60283.61,30987.13,0.06,0.13,0.32,0.535,0.18,0.67,0.15,1286,57.8,46333.71,0.205,14.61,7.17,3.25,3.58,4.77,0.0467,0.1952,0.0031,0.049,0.0023,0.6890000000000001,0.0148,1286.0,0.0,0.5,0.5,0.0804,0.33,0.5896,0.053,0.47,0.47700000000000004,0.1827,0.13,0.6873,0.08800000000000001,0.12,0.792,0.1638,0.22,0.6162,0.2844,0.21,0.5056
1911,2015,73I017705,COWETA HS,87,70034.4,28506.9,0.05,0.11,0.3,0.373,0.2,0.68,0.12,698,32.78,44408.99,0.205,12.31,6.05,2.73,3.93,3.58,0.0372,0.2479,0.01,0.053,0.0043,0.6476,0.0,698.0,,,,0.068,0.32,0.612,0.1525,0.39,0.4575,0.2592,0.04,0.7008,0.2565,0.05,0.6935,0.2494,0.14,0.6106,,,
1912,2015,37I007705,KINGFISHER HS,86,66305.8,46639.25,0.03,0.06,0.27,0.45399999999999996,0.22,0.66,0.12,412,28.29,44031.85,0.258,17.49,0.14,1.57,1.0,3.0,0.1578,0.1092,0.0,0.0097,0.0,0.5534,0.1699,412.0,0.1479,0.13,0.7221,0.06,0.25,0.69,0.0594,0.46,0.4806,0.27899999999999997,0.07,0.6509999999999999,0.2574,0.01,0.7326,0.5035,0.05,0.4465,0.2516,0.26,0.4884
1913,2014,77I002715,SENIOR HS,90,60167.0,87536.0,0.07,0.12,0.27,0.42,0.22,0.64,0.14,139,12.39,42835.7,0.162,11.77,1.78,0.5,0.5,1.0,0.0576,0.0288,0.0144,0.0072,0.0,0.8489,0.0432,139.0,0.5704,0.08,0.3496,0.22,0.12,0.66,0.0689,0.47,0.4611,0.2116,0.08,0.7084,0.2046,0.07,0.7254,0.4992,0.04,0.4608,0.48,0.0,0.52
1914,2014,53I040705,NOWATA HS,82,45321.0,28142.0,0.11,0.2,0.35,0.65,0.17,0.67,0.15,275,18.33,42598.04,0.2,12.98,2.0,1.0,0.5,1.0,0.0291,0.4945,0.0,0.0436,0.0,0.4218,0.0109,275.0,0.2376,0.12,0.6424,0.1343,0.21,0.6557,0.032,0.6,0.368,0.0801,0.11,0.8099,0.1376,0.14,0.7224,0.1512,0.28,0.5688,0.4872,0.16,0.3528
1915,2015,60I056705,PERKINS-TRYON HS,80,56037.59,36465.97,0.04,0.21,0.31,0.35700000000000004,0.23,0.65,0.12,367,21.54,44414.56,0.19699999999999998,16.72,3.07,1.0,1.0,1.42,0.0218,0.1744,0.0027,0.0272,0.0027,0.7711,0.0,367.0,0.2175,0.13,0.6525,0.1216,0.24,0.6384,0.1463,0.23,0.6237,0.2232,0.07,0.7068,0.24,0.0,0.76,0.387,0.1,0.513,0.3382,0.11,0.5518
1916,2016,06I042705,WATONGA HS,78,53328.31,53908.56,0.02,0.22,0.39,0.6509999999999999,0.12,0.71,0.17,192,11.05,41346.03,0.235,18.2,1.0,1.0,0.33,1.12,0.1719,0.099,0.0,0.0781,0.0,0.5938,0.0573,192.0,0.273,0.09,0.637,0.0366,0.39,0.5734,0.0816,0.49,0.4284,0.1204,0.14,0.7396,0.23399999999999999,0.1,0.6659999999999999,0.2366,0.09,0.6734,0.0204,0.49,0.4896
1917,2014,52I006705,MORRISON HS,88,58215.0,56436.0,0.03,0.1,0.22,0.52,0.25,0.66,0.09,142,9.98,43162.06,0.516,11.59,0.43,0.67,0.28,1.0,0.0423,0.0211,0.0,0.006999999999999999,0.006999999999999999,0.507,0.4155,142.0,0.485,0.03,0.485,0.5568,0.04,0.4032,0.055,0.45,0.495,0.182,0.09,0.728,0.2256,0.06,0.7144,0.36,0.1,0.54,0.3864,0.08,0.5336
1918,2014,23I002705,FARGO HS,73,63314.0,161641.0,0.01,0.11,0.06,0.59,0.13,0.79,0.08,64,6.13,40890.78,0.306,6.22,0.5,0.25,0.5,1.0,0.1094,0.1094,0.0,0.0,0.0,0.7813,0.0,64.0,0.0,0.33,0.67,0.0,0.35,0.65,0.05,0.5,0.45,0.14,0.3,0.56,0.2256,0.06,0.7144,0.057,0.62,0.32299999999999995,0.245,0.3,0.455
1919,2016,17I333705,BIG PASTURE HS,87,59521.15,47244.62,0.1,0.12,0.28,0.395,0.17,0.69,0.14,43,4.38,42982.4,0.14300000000000002,15.0,0.25,0.25,0.0,0.5,0.2093,0.0465,0.0,0.0,0.0,0.6279,0.1163,43.0,0.6889,0.17,0.1411,0.57,0.0,0.43,,,,,,,0.44,0.0,0.56,,,,0.0616,0.44,0.4984
1920,2016,18I065705,VINITA HS,79,48292.11,32666.79,0.08,0.22,0.43,0.649,0.15,0.68,0.17,490,27.91,48286.62,0.242,17.15,3.04,2.0,3.17,2.25,0.0531,0.349,0.0082,0.0449,0.002,0.4633,0.0796,490.0,0.266,0.05,0.684,0.5734,0.06,0.3666,0.1056,0.34,0.5544,0.1131,0.13,0.7569,0.2275,0.09,0.6825,0.5044,0.03,0.4656,0.1207,0.29,0.5893
1921,2014,03I026705,CANEY HS,74,49052.0,37286.0,0.06,0.13,0.23,0.61,0.15,0.75,0.11,81,5.98,44867.51,0.451,11.23,0.5,0.43,0.31,0.83,0.0494,0.6173,0.0,0.0,0.0,0.3333,0.0,81.0,0.0,0.29,0.71,0.07,0.5,0.43,0.0399,0.43,0.5301,0.1204,0.14,0.7396,0.0819,0.09,0.8281,,,,0.1411,0.17,0.6889
1922,2015,65I003705,LEEDEY HS,89,60598.02,156580.21,0.0,0.08,0.19,0.32299999999999995,0.32,0.61,0.08,62,7.04,47049.71,0.304,17.32,0.29,0.5,0.93,0.5,0.0161,0.0806,0.0,0.0323,0.0,0.8548,0.0161,62.0,0.27,0.1,0.63,0.2139,0.31,0.4761,0.06,0.25,0.69,0.46,0.0,0.54,0.2852,0.08,0.6348,0.58,0.0,0.42,0.1426,0.38,0.4774
1923,2016,66I002705,CATOOSA HS,70,68714.42,82258.81,0.05,0.1,0.27,0.54,0.17,0.71,0.12,624,41.22,43397.07,0.295,19.04,5.0,2.0,1.1,4.42,0.1266,0.2228,0.0144,0.0112,0.0016,0.5288,0.0946,624.0,0.0612,0.32,0.6188,0.0472,0.41,0.5428,0.0256,0.68,0.2944,0.096,0.2,0.7040000000000001,0.2352,0.02,0.7448,0.2052,0.24,0.5548,0.10800000000000001,0.4,0.49200000000000005
1924,2015,61I001705,HARTSHORNE HS,68,66163.92,22131.01,0.07,0.14,0.39,0.725,0.16,0.68,0.16,193,13.3,48092.47,0.354,15.41,1.43,0.78,0.29,1.0,0.0674,0.544,0.0,0.0104,0.0,0.3109,0.0674,193.0,0.2666,0.14,0.5934,0.1909,0.17,0.6391,0.0342,0.43,0.5358,0.267,0.11,0.623,0.3201,0.03,0.6499,0.47,0.0,0.53,0.2573,0.17,0.5727
1925,2016,57I011715,SHIDLER HS,79,51780.95,158985.18,0.05,0.16,0.28,0.62,0.09,0.77,0.14,71,6.33,45955.16,0.158,17.58,0.0,0.33,0.33,0.5,0.0141,0.2394,0.0,0.0,0.0,0.5352,0.2113,71.0,0.1125,0.25,0.6375,0.0,0.78,0.22,0.0494,0.62,0.3306,0.0651,0.07,0.8649,0.25,0.0,0.75,0.3344,0.12,0.5456,0.285,0.25,0.465
1926,2016,67I015705,BUTNER HS,69,50513.05,98669.66,0.07,0.2,0.27,0.9,0.13,0.67,0.19,60,4.78,41402.93,0.385,12.03,0.75,0.25,0.33,0.5,0.05,0.1333,0.0,0.0167,0.0,0.4667,0.3333,60.0,,,,0.0,0.5,0.5,0.0,0.71,0.29,0.0,0.29,0.71,0.14,0.3,0.56,0.43,0.0,0.57,0.145,0.42,0.435
1927,2015,60I016705,STILLWATER HS,90,53212.86,59308.01,0.06,0.3,0.29,0.36,0.48,0.47,0.06,1098,51.2,50040.84,0.495,15.63,10.91,3.9,3.08,6.0,0.0674,0.0246,0.031,0.0574,0.0018,0.7049,0.1129,1098.0,0.045,0.25,0.705,0.4128,0.04,0.5472,0.2387,0.23,0.5313,0.4042,0.06,0.5358,0.3332,0.02,0.6468,0.6402,0.03,0.3298,0.624,0.04,0.336
1928,2015,29I066705,HOLLIS HS,78,50838.87,35303.74,0.07,0.23,0.35,0.669,0.21,0.58,0.21,130,10.0,43928.31,0.3,14.48,0.67,0.25,0.67,1.0,0.3385,0.0077,0.0,0.1308,0.0077,0.4538,0.0615,130.0,0.1539,0.19,0.6561,0.0159,0.47,0.5141,0.048,0.52,0.43200000000000005,0.14400000000000002,0.1,0.7559999999999999,0.0984,0.18,0.7216,0.0,0.29,0.71,0.2686,0.21,0.5214
1929,2016,16I004705,GERONIMO HS,73,57881.88,55082.85,0.06,0.09,0.42,0.64,0.08,0.69,0.23,89,5.62,41397.76,0.161,11.34,0.18,0.5,0.33,1.0,0.1011,0.2135,0.0,0.0225,0.0,0.573,0.0899,89.0,0.1105,0.35,0.5395,0.1978,0.14,0.6622,0.0,0.9,0.1,0.04,0.2,0.76,0.1995,0.05,0.7505,0.4968,0.08,0.4232,0.0968,0.56,0.3432
1930,2015,26I051705,SENIOR HS,87,66385.83,50698.28,0.04,0.15,0.35,0.667,0.12,0.73,0.15,141,7.43,45326.6,0.442,10.77,0.57,0.57,1.0,1.0,0.078,0.078,0.0,0.0,0.0,0.8014,0.0426,141.0,0.1848,0.16,0.6552,,,,0.0232,0.42,0.5568,0.21,0.0,0.79,0.1536,0.04,0.8064,0.2349,0.19,0.5751,0.0702,0.22,0.7098
1931,2014,71I249715,GRANDFIELD HS,66,43488.0,25583.0,0.1,0.19,0.05,0.88,0.18,0.66,0.16,84,4.97,45231.54,0.355,3.7,1.0,0.2,0.23,1.0,0.4286,0.0119,0.0,0.0476,0.0,0.3929,0.11900000000000001,84.0,0.1564,0.32,0.5236,0.1224,0.28,0.5976,0.0203,0.71,0.2697,0.0497,0.29,0.6603,0.0498,0.17,0.7802,0.1856,0.36,0.4544,,,
1932,2014,23I042705,SHATTUCK HS,85,63513.0,76076.0,0.04,0.23,0.36,0.3,0.24,0.64,0.12,90,6.75,42490.07,0.5,14.15,0.63,0.38,0.75,1.0,0.1333,0.0,0.0222,0.0,0.0,0.8444,0.0,90.0,0.0511,0.27,0.6789,0.2697,0.07,0.6603,0.2739,0.17,0.5561,0.304,0.05,0.6459999999999999,0.1144,0.12,0.7656,0.32,0.2,0.48,0.0912,0.24,0.6688
1933,2015,32I048705,CALVIN HS,85,43259.91,172145.22,0.01,0.17,0.2,0.708,0.15,0.67,0.18,48,5.43,43631.84,0.42100000000000004,13.42,0.0,0.29,0.29,1.0,0.1042,0.25,0.0,0.0,0.0,0.6458,0.0,48.0,0.2059,0.29,0.5041,,,,,,,,,,0.11,0.0,0.89,,,,0.0,0.55,0.45
1934,2016,55I089780,STAR SPENCER HS,57,53956.08,50805.13,0.08,0.28,0.47,0.888,0.22,0.55,0.23,358,26.71,56762.73,0.267,13.0,6.45,2.0,1.4,2.64,0.0587,0.0084,0.0028,0.8017,0.0,0.1061,0.0223,358.0,0.033,0.34,0.627,0.0,0.62,0.38,0.0,0.85,0.15,0.0456,0.43,0.5244,0.0,0.37,0.63,0.039,0.35,0.611,0.005,0.75,0.245
1935,2014,25I018705,PAULS VALLEY HS,88,49579.0,30750.0,0.06,0.24,0.4,0.51,0.15,0.64,0.21,294,19.45,45373.88,0.491,17.66,1.85,1.0,0.4,4.0,0.1769,0.2245,0.0204,0.0374,0.0,0.517,0.0238,294.0,,,,0.58,0.0,0.42,,,,0.2002,0.09,0.7098,0.1767,0.07,0.7533,0.4608,0.04,0.4992,0.5336,0.08,0.3864
1936,2014,49I001710,EUFAULA HS,81,45613.0,37991.0,0.09,0.21,0.36,0.65,0.15,0.69,0.16,349,24.01,42690.95,0.262,15.26,2.98,1.0,1.05,1.0,0.0287,0.4126,0.0029,0.0372,0.0,0.4986,0.0201,349.0,0.3588,0.08,0.5612,0.0558,0.38,0.5642,0.1403,0.39,0.4697,0.184,0.2,0.616,0.3762,0.01,0.6138,0.4277,0.09,0.4823,0.29600000000000004,0.2,0.504
1937,2014,62I019705,ADA HS,81,47161.0,36217.0,0.09,0.26,0.46,0.48,0.33,0.54,0.14,482,34.69,43441.88,0.8759999999999999,12.89,4.72,2.99,3.74,4.0,0.0643,0.305,0.0124,0.0498,0.0021,0.5,0.0664,482.0,,,,0.0392,0.44,0.5208,0.0473,0.57,0.3827,0.198,0.1,0.7020000000000001,0.2784,0.04,0.6816,0.294,0.16,0.546,0.405,0.1,0.495
1938,2014,19I031705,KELLYVILLE HS,87,57088.0,28596.0,0.08,0.14,0.27,0.6,0.07,0.75,0.18,328,22.09,43497.15,0.14400000000000002,12.88,2.0,0.67,2.0,3.1,0.0488,0.1402,0.003,0.003,0.0061,0.6098,0.18899999999999997,328.0,0.0639,0.29,0.6461,0.2125,0.15,0.6375,0.0387,0.57,0.3913,0.19,0.05,0.76,0.171,0.05,0.779,0.3135,0.05,0.6365,0.32799999999999996,0.18,0.49200000000000005
1939,2014,14I029705,NORMAN HS,86,69395.0,55637.0,0.06,0.18,0.32,0.45,0.44,0.49,0.07,1890,86.39,47231.27,0.386,11.84,17.14,5.0,6.36,6.75,0.1021,0.0762,0.0328,0.0862,0.0005,0.6249,0.0772,1890.0,0.3312,0.08,0.5888,0.38,0.05,0.57,0.0986,0.42,0.4814,0.2548,0.09,0.6552,0.1632,0.04,0.7968,0.4845,0.05,0.4655,0.6164,0.08,0.3036
1940,2016,09I034705,EL RENO HS,73,60315.5,24895.16,0.07,0.14,0.37,0.455,0.12,0.73,0.15,840,44.78,44494.41,0.244,14.83,5.05,3.07,0.8,4.66,0.2083,0.1405,0.0048,0.0357,0.0012,0.4964,0.1131,840.0,0.1725,0.25,0.5775,0.105,0.25,0.645,0.0708,0.41,0.5192,0.0546,0.22,0.7254,0.0783,0.13,0.7917,0.35100000000000003,0.1,0.5489999999999999,0.1428,0.32,0.5372
1941,2016,24I057705,ENID HS,69,59926.04,36582.45,0.06,0.14,0.33,0.6459999999999999,0.22,0.64,0.15,1827,81.51,45583.57,0.392,13.44,19.76,6.74,5.6,7.08,0.2124,0.035,0.0137,0.0531,0.0837,0.5457,0.0564,1827.0,0.0924,0.34,0.5676,0.0795,0.47,0.4505,0.0528,0.52,0.4272,0.1458,0.19,0.6642,0.0672,0.16,0.7728,0.2025,0.19,0.6075,0.128,0.36,0.512
1942,2016,73I017705,COWETA HS,75,71330.71,30031.81,0.06,0.1,0.3,0.33299999999999996,0.22,0.67,0.11,685,30.82,44929.35,0.27399999999999997,12.81,6.05,3.0,3.84,3.11,0.0453,0.2555,0.0088,0.0409,0.0058,0.6438,0.0,685.0,,,,0.128,0.2,0.672,0.0611,0.53,0.4089,0.1892,0.14,0.6708,0.2883,0.07,0.6417,0.1896,0.21,0.6004,0.2002,0.23,0.5698
1943,2015,40I062705,WHITESBORO HS,62,41990.02,19940.61,0.12,0.15,0.3,0.7340000000000001,0.16,0.69,0.15,64,6.47,46356.07,0.231,20.69,0.29,0.17,0.14,0.14,0.0156,0.0313,0.0156,0.0,0.0,0.625,0.3125,64.0,0.0798,0.43,0.4902,0.0,0.17,0.83,0.0,0.67,0.33,,,,0.2511,0.07,0.6789,0.0,0.29,0.71,0.081,0.46,0.45899999999999996
